,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
0,2019-04-01 0:00,2,3,2019-04-02 0:00,0.0,99.97091293334961,2019-04-03 0:00,0.0,99.96460676193237
1,2019-04-01 4:30,1,2,2019-04-02 4:30,0.0,98.86870384216309,2019-04-03 4:30,0.0,99.51033592224121
2,2019-04-01 10:30,2,3,2019-04-02 10:30,0.0,99.87128973007202,2019-04-03 10:30,0.0,99.96975660324097
3,2019-04-01 11:00,1,1,2019-04-02 11:00,0.0,99.96839761734009,2019-04-03 11:00,0.0,99.9191403388977
4,2019-04-01 13:30,2,1,2019-04-02 13:30,0.0,99.97321963310242,2019-04-03 13:30,0.0,99.91147518157959
5,2019-04-01 17:00,2,2,2019-04-02 17:00,0.0,99.97779130935669,2019-04-03 17:00,0.0,99.95816349983215
6,2019-04-01 18:30,2,3,2019-04-02 18:30,0.0,99.97075200080872,2019-04-03 18:30,0.0,99.95396733283997
7,2019-04-01 20:30,2,1,2019-04-02 20:30,0.0,99.9406635761261,2019-04-03 20:30,0.0,99.83430504798889
8,2019-04-02 6:00,1,2,2019-04-03 6:00,0.0,98.81280064582825,2019-04-04 6:00,0.0,99.05914068222046
9,2019-04-02 7:00,1,1,2019-04-03 7:00,0.0,99.88429546356201,2019-04-04 7:00,0.0,99.76418018341064
10,2019-04-02 9:30,1,1,2019-04-03 9:30,0.0,99.95619058609009,2019-04-04 9:30,0.0,99.9645471572876
11,2019-04-02 12:30,1,2,2019-04-03 12:30,0.0,99.89661574363708,2019-04-04 12:30,0.0,99.85745549201965
12,2019-04-02 15:00,1,1,2019-04-03 15:00,0.0,99.94795322418213,2019-04-04 15:00,0.0,99.92901086807251
13,2019-04-02 16:00,2,2,2019-04-03 16:00,0.0,99.97841715812683,2019-04-04 16:00,0.0,99.95543956756592
14,2019-04-02 16:30,1,1,2019-04-03 16:30,0.0,99.94529485702515,2019-04-04 16:30,0.0,99.9441385269165
15,2019-04-02 17:00,2,2,2019-04-03 17:00,0.0,99.97841715812683,2019-04-04 17:00,0.0,99.95543956756592
16,2019-04-02 19:30,1,1,2019-04-03 19:30,0.0,99.95182156562805,2019-04-04 19:30,0.0,99.95397329330444
17,2019-04-03 0:30,1,2,2019-04-04 0:30,0.0,99.71941709518433,2019-04-05 0:30,0.0,99.7434914112091
18,2019-04-03 1:00,1,1,2019-04-04 1:00,0.0,99.96663928031921,2019-04-05 1:00,0.0,99.50743317604065
19,2019-04-03 3:00,2,3,2019-04-04 3:00,0.0,99.97683763504028,2019-04-05 3:00,0.0,99.98071193695068
20,2019-04-03 4:30,1,1,2019-04-04 4:30,0.0,99.96615052223206,2019-04-05 4:30,0.0,99.66819286346436
21,2019-04-03 7:00,2,1,2019-04-04 7:00,0.0,97.20256328582764,2019-04-05 7:00,0.0,98.65885376930237
22,2019-04-03 8:30,2,1,2019-04-04 8:30,0.0,99.82688426971436,2019-04-05 8:30,0.0,99.719899892807
23,2019-04-03 9:00,1,1,2019-04-04 9:00,0.0,99.96682405471802,2019-04-05 9:00,0.0,99.95806813240051
24,2019-04-03 10:00,2,1,2019-04-04 10:00,0.0,99.95425343513489,2019-04-05 10:00,0.0,99.9378502368927
25,2019-04-03 11:00,2,2,2019-04-04 11:00,0.0,99.95243549346924,2019-04-05 11:00,0.0,99.84923005104065
26,2019-04-03 11:30,1,2,2019-04-04 11:30,0.0,99.92921352386475,2019-04-05 11:30,0.0,99.77321028709412
27,2019-04-03 12:30,1,3,2019-04-04 12:30,0.0,99.83464479446411,2019-04-05 12:30,0.0,99.69110488891602
28,2019-04-03 17:00,2,2,2019-04-04 17:00,0.0,99.97979402542114,2019-04-05 17:00,0.0,99.91052150726318
29,2019-04-03 19:00,2,2,2019-04-04 19:00,0.0,99.96986389160156,2019-04-05 19:00,0.0,99.49266314506531
30,2019-04-03 19:30,2,1,2019-04-04 19:30,0.0,99.9388337135315,2019-04-05 19:30,0.0,99.78933930397034
31,2019-04-04 0:30,1,2,2019-04-05 0:30,0.0,99.71937537193298,2019-04-06 0:30,0.0,99.80503916740417
32,2019-04-04 4:30,2,1,2019-04-05 4:30,0.0,96.29843831062317,2019-04-06 4:30,0.0,99.36345219612122
