,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
0,2019-04-01 0:00,2,3,2019-04-02 0:00,0.0,97.52896428108215,2019-04-03 0:00,0.0,97.52589464187622
1,2019-04-01 4:30,1,2,2019-04-02 4:30,0.0,97.4830687046051,2019-04-03 4:30,0.0,97.36167788505554
2,2019-04-01 10:30,2,3,2019-04-02 10:30,0.0,97.50832915306091,2019-04-03 10:30,0.0,97.52589464187622
3,2019-04-01 11:00,1,1,2019-04-02 11:00,0.0,97.51361608505249,2019-04-03 11:00,0.0,97.51768112182617
4,2019-04-01 13:30,2,1,2019-04-02 13:30,0.0,97.4531888961792,2019-04-03 13:30,0.0,97.47178554534912
5,2019-04-01 17:00,2,2,2019-04-02 17:00,0.0,97.39927053451538,2019-04-03 17:00,0.0,97.42752313613892
6,2019-04-01 18:30,2,3,2019-04-02 18:30,0.0,97.49411344528198,2019-04-03 18:30,0.0,97.52589464187622
7,2019-04-01 20:30,2,1,2019-04-02 20:30,0.0,97.41352200508118,2019-04-03 20:30,0.0,97.47178554534912
8,2019-04-02 6:00,1,2,2019-04-03 6:00,0.0,97.35325574874878,2019-04-04 6:00,0.0,97.10893034934998
9,2019-04-02 7:00,1,1,2019-04-03 7:00,0.0,97.51361608505249,2019-04-04 7:00,0.0,97.4777340888977
10,2019-04-02 9:30,1,1,2019-04-03 9:30,0.0,97.51361608505249,2019-04-04 9:30,0.0,97.51768112182617
11,2019-04-02 12:30,1,2,2019-04-03 12:30,0.0,97.45059609413147,2019-04-04 12:30,0.0,97.376948595047
12,2019-04-02 15:00,1,1,2019-04-03 15:00,0.0,97.51361608505249,2019-04-04 15:00,0.0,97.51768112182617
13,2019-04-02 16:00,2,2,2019-04-03 16:00,0.0,97.39927053451538,2019-04-04 16:00,0.0,97.42752313613892
14,2019-04-02 16:30,1,1,2019-04-03 16:30,0.0,97.51361608505249,2019-04-04 16:30,0.0,97.51768112182617
15,2019-04-02 17:00,2,2,2019-04-03 17:00,0.0,97.39927053451538,2019-04-04 17:00,0.0,97.42752313613892
16,2019-04-02 19:30,1,1,2019-04-03 19:30,0.0,97.51361608505249,2019-04-04 19:30,0.0,97.51768112182617
