,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
0,2019-04-01 0:00,2,3,2019-04-02 0:00,0.0,99.99898076057434,2019-04-03 0:00,0.0,99.9990701675415
1,2019-04-01 4:30,1,2,2019-04-02 4:30,0.0,98.3273446559906,2019-04-03 4:30,0.0,99.78513717651367
2,2019-04-01 10:30,2,3,2019-04-02 10:30,0.0,99.99584555625916,2019-04-03 10:30,0.0,99.99845623970032
3,2019-04-01 11:00,1,1,2019-04-02 11:00,0.0,99.99658465385437,2019-04-03 11:00,0.0,99.99420046806335
4,2019-04-01 13:30,2,1,2019-04-02 13:30,0.0,99.99903440475464,2019-04-03 13:30,0.0,99.99487400054932
5,2019-04-01 17:00,2,2,2019-04-02 17:00,0.0,99.99972581863403,2019-04-03 17:00,0.0,99.9858558177948
6,2019-04-01 18:30,2,3,2019-04-02 18:30,0.0,99.99966025352478,2019-04-03 18:30,0.0,99.9982237815857
7,2019-04-01 20:30,2,1,2019-04-02 20:30,0.0,99.99651908874512,2019-04-03 20:30,0.0,99.96491074562073
8,2019-04-02 6:00,1,2,2019-04-03 6:00,0.0,97.83965945243835,2019-04-04 6:00,0.0,99.61687326431274
9,2019-04-02 7:00,1,1,2019-04-03 7:00,0.0,99.97190237045288,2019-04-04 7:00,0.0,99.06889200210571
10,2019-04-02 9:30,1,1,2019-04-03 9:30,0.0,99.95937943458557,2019-04-04 9:30,0.0,99.99912977218628
11,2019-04-02 12:30,1,2,2019-04-03 12:30,0.0,99.97498393058777,2019-04-04 12:30,0.0,99.96153712272644
12,2019-04-02 15:00,1,1,2019-04-03 15:00,0.0,99.99959468841553,2019-04-04 15:00,0.0,99.97649192810059
13,2019-04-02 16:00,2,2,2019-04-03 16:00,0.0,99.99964833259583,2019-04-04 16:00,0.0,99.99313950538635
14,2019-04-02 16:30,1,1,2019-04-03 16:30,0.0,99.99901056289673,2019-04-04 16:30,0.0,99.97649192810059
15,2019-04-02 17:00,2,2,2019-04-03 17:00,0.0,99.99978542327881,2019-04-04 17:00,0.0,99.99313950538635
16,2019-04-02 19:30,1,1,2019-04-03 19:30,0.0,99.99817609786987,2019-04-04 19:30,0.0,99.99237656593323
17,2019-04-03 0:30,1,2,2019-04-04 0:30,0.0,99.8067557811737,2019-04-05 0:30,0.0,99.89184737205505
18,2019-04-03 1:00,1,1,2019-04-04 1:00,0.0,99.99704360961914,2019-04-05 1:00,0.0,99.64281916618347
19,2019-04-03 3:00,2,3,2019-04-04 3:00,0.0,99.9961256980896,2019-04-05 3:00,0.0,99.99986290931702
20,2019-04-03 4:30,1,1,2019-04-04 4:30,0.0,99.9907910823822,2019-04-05 4:30,0.0,99.97631311416626
21,2019-04-03 7:00,2,1,2019-04-04 7:00,0.0,99.35272336006165,2019-04-05 7:00,0.0,99.50326681137085
22,2019-04-03 8:30,2,1,2019-04-04 8:30,0.0,99.99150037765503,2019-04-05 8:30,0.0,99.92890954017639
23,2019-04-03 9:00,1,1,2019-04-04 9:00,0.0,99.99032020568848,2019-04-05 9:00,0.0,99.99312162399292
24,2019-04-03 10:00,2,1,2019-04-04 10:00,0.0,99.99823570251465,2019-04-05 10:00,0.0,99.99670386314392
25,2019-04-03 11:00,2,2,2019-04-04 11:00,0.0,99.9989926815033,2019-04-05 11:00,0.0,99.9811053276062
26,2019-04-03 11:30,1,2,2019-04-04 11:30,0.0,99.95094537734985,2019-04-05 11:30,0.0,99.92705583572388
27,2019-04-03 12:30,1,3,2019-04-04 12:30,0.0,99.8809814453125,2019-04-05 12:30,0.0,99.91169571876526
28,2019-04-03 17:00,2,2,2019-04-04 17:00,0.0,99.99977350234985,2019-04-05 17:00,0.0,99.97623562812805
29,2019-04-03 19:00,2,2,2019-04-04 19:00,0.0,99.99486804008484,2019-04-05 19:00,0.0,99.6069073677063
30,2019-04-03 19:30,2,1,2019-04-04 19:30,0.0,99.98485445976257,2019-04-05 19:30,0.0,99.95793104171753
31,2019-04-04 0:30,1,2,2019-04-05 0:30,0.0,99.86156821250916,2019-04-06 0:30,0.0,99.99282360076904
32,2019-04-04 4:30,2,1,2019-04-05 4:30,0.0,98.14244508743286,2019-04-06 4:30,0.0,99.31973218917847
33,2019-04-04 5:00,2,2,2019-04-05 5:00,0.0,99.82457160949707,2019-04-06 5:00,0.0,96.76043391227722
34,2019-04-04 6:00,1,1,2019-04-05 6:00,0.0,99.86575841903687,2019-04-06 6:00,0.0,99.83753561973572
35,2019-04-04 14:30,2,3,2019-04-05 14:30,0.0,99.99802112579346,2019-04-06 14:30,0.0,99.9962568283081
36,2019-04-04 18:00,2,3,2019-04-05 18:00,0.0,99.99920129776001,2019-04-06 18:00,0.0,99.99571442604065
37,2019-04-04 22:00,1,1,2019-04-05 22:00,0.0,99.99945163726807,2019-04-06 22:00,0.0,99.94900822639465
38,2019-04-04 23:00,1,1,2019-04-05 23:00,0.0,99.99195337295532,2019-04-06 23:00,0.0,99.99163746833801
39,2019-04-05 0:00,2,1,2019-04-06 0:00,0.0,98.84883165359497,2019-04-07 0:00,0.0,99.86199736595154
40,2019-04-05 0:30,1,1,2019-04-06 0:30,0.0,99.96512532234192,2019-04-07 0:30,0.0,99.99462366104126
41,2019-04-05 1:30,2,2,2019-04-06 1:30,0.0,99.63581562042236,2019-04-07 1:30,0.0,99.89808201789856
42,2019-04-05 2:00,1,2,2019-04-06 2:00,0.0,99.8935341835022,2019-04-07 2:00,0.0,99.96811747550964
43,2019-04-05 2:30,1,3,2019-04-06 2:30,0.0,99.57609176635742,2019-04-07 2:30,0.0,99.95797276496887
44,2019-04-05 4:30,2,1,2019-04-06 4:30,0.0,99.9072790145874,2019-04-07 4:30,0.0,99.96492862701416
45,2019-04-05 6:30,2,2,2019-04-06 6:30,0.0,99.69677329063416,2019-04-07 6:30,0.0,99.69610571861267
46,2019-04-05 8:00,1,3,2019-04-06 8:00,0.0,99.61052536964417,2019-04-07 8:00,0.0,99.5051383972168
47,2019-04-05 13:00,2,3,2019-04-06 13:00,0.0,99.95667338371277,2019-04-07 13:00,0.0,99.99704360961914
48,2019-04-05 15:30,1,3,2019-04-06 15:30,0.0,99.79282021522522,2019-04-07 15:30,0.0,99.99613165855408
49,2019-04-05 18:00,1,1,2019-04-06 18:00,0.0,99.99993443489075,2019-04-07 18:00,0.0,99.98098611831665
50,2019-04-05 18:00,2,3,2019-04-06 18:00,0.0,99.99917149543762,2019-04-07 18:00,0.0,99.99828338623047
51,2019-04-05 21:30,1,2,2019-04-06 21:30,0.0,99.98793005943298,2019-04-07 21:30,0.0,99.9399185180664
52,2019-04-06 0:30,1,1,2019-04-07 0:30,0.0,99.99630451202393,2019-04-08 0:30,0.0,99.99075531959534
53,2019-04-06 2:00,2,3,2019-04-07 2:00,0.0,99.99976754188538,2019-04-08 2:00,0.0,99.85429048538208
54,2019-04-06 2:00,1,2,2019-04-07 2:00,0.0,99.95098114013672,2019-04-08 2:00,0.0,99.9630868434906
55,2019-04-06 6:30,1,3,2019-04-07 6:30,0.0,99.92376565933228,2019-04-08 6:30,0.0,99.92014765739441
56,2019-04-06 12:00,2,3,2019-04-07 12:00,0.0,99.99847412109375,2019-04-08 12:00,0.0,99.99387264251709
